sample_name,total_curvature,curvature_ratio,final_strain,class
planar_tension_ogden_dp163,-0.06953212362192351,0.2367275100031699,13.8487,og
planar_tension_ogden_dp164,-0.024206787297189867,0.862467855618227,10.3576,og
planar_tension_ogden_dp165,-4.423660125097443,0.0,4.27919,og
planar_tension_ogden_dp166,0.9934124392014196,0.0,7.80798,og
planar_tension_ogden_dp167,-0.11437662132744679,0.03833630093857187,30.359,og
planar_tension_ogden_dp168,1.8072211396054019,0.0,5.20949,og
planar_tension_ogden_dp169,-0.19904878126000533,0.4272119942685824,6.75698,og
planar_tension_ogden_dp17,-0.10234450694513171,0.10127691808099615,32.4957,og
planar_tension_ogden_dp170,-4.1987015333802775,0.009623796057293039,5.59752,og
planar_tension_ogden_dp171,0.14218866934127208,0.326398490995443,8.86328,og
planar_tension_ogden_dp172,-0.7391263757564577,0.6806212728840451,3.71851,og
planar_tension_ogden_dp173,-0.1514107373438451,0.005306622804395149,36.8397,og
planar_tension_ogden_dp174,-0.021424800164635202,0.7078376221851633,16.6554,og
planar_tension_ogden_dp175,-0.24435967169714998,0.33277704369777344,9.49766,og
planar_tension_ogden_dp176,0.15532073129857557,0.2663909618353466,9.35799,og
planar_tension_ogden_dp177,-0.6991235868143834,0.0,10.044,og
planar_tension_ogden_dp178,-0.15460215267285043,0.08118113842005609,21.8756,og
planar_tension_ogden_dp179,-0.173473178063386,0.2966312612704023,13.8056,og
planar_tension_ogden_dp18,0.6696389530784663,0.0018451740421103243,6.06823,og
planar_tension_ogden_dp180,0.5647686571048827,0.0,9.5706,og
planar_tension_ogden_dp181,0.17194028079828405,0.35389294635864066,7.41831,og
planar_tension_ogden_dp182,-1.478156665566517,0.0,5.69904,og
planar_tension_ogden_dp183,-4.7096155705650755,0.0,9.12879,og
planar_tension_ogden_dp184,-0.4745405385736195,0.1568812550534851,18.6218,og
planar_tension_ogden_dp185,-0.10039979526980465,0.6613371479055198,7.3926,og
planar_tension_ogden_dp186,-0.42725353855053283,0.4042796775914316,11.3537,og
planar_tension_ogden_dp187,-105.5353317094368,0.0,3.5412,og
planar_tension_ogden_dp188,-0.44001474476327007,0.188783790363856,11.1152,og
planar_tension_ogden_dp189,0.5448629741437563,0.022749472676596504,7.43889,og
planar_tension_ogden_dp19,1.4624048405887373,0.0,6.10673,og
planar_tension_ogden_dp190,-0.06935049716760495,0.06269131433484801,40.4459,og
planar_tension_ogden_dp191,-0.2998076241734054,0.28270847296257884,13.4047,og
planar_tension_ogden_dp192,-11.835016614721644,0.0,4.43129,og
planar_tension_ogden_dp193,-182.1920029528276,0.0,4.74571,og
planar_tension_ogden_dp194,0.05097016632345874,0.8026426316169618,8.79013,og
planar_tension_ogden_dp195,-0.06447906270511747,0.4537717958555867,10.9032,og
planar_tension_ogden_dp196,-0.29111390111754837,0.08516281591060042,15.8177,og
planar_tension_ogden_dp197,-14.364687069314908,0.0,3.79129,og
planar_tension_ogden_dp198,-0.5092791782526191,0.04048679321407788,15.4379,og
planar_tension_ogden_dp199,-0.06702460877472419,0.7806664407383386,5.88846,og
planar_tension_ogden_dp2,5.057996614711443,0.8107474485944682,1.02846,og
planar_tension_ogden_dp20,3.219775967574865,0.0,3.69502,og
planar_tension_ogden_dp21,0.31903121697074965,0.5414550092985974,5.72974,og
planar_tension_ogden_dp22,-0.32917674802029223,0.05374493902618533,20.2237,og
planar_tension_ogden_dp23,-3.7455375994348055,0.17804032971907127,4.01153,og
planar_tension_ogden_dp24,-0.6303035297154401,0.6038215739877906,5.47805,og
planar_tension_ogden_dp25,-91.16947227273289,0.012330815943627007,0.595075,og
planar_tension_ogden_dp26,-0.38970855180642355,0.0,16.5468,og
planar_tension_ogden_dp27,0.06024468483356045,0.4460718453224971,12.8913,og
planar_tension_ogden_dp28,-1.697539588862817,0.3368123884075609,5.48214,og
planar_tension_ogden_dp29,-0.16091036362661928,0.07088169979797915,21.0152,og
planar_tension_ogden_dp3,1.3294522722569801,0.0,7.70055,og
planar_tension_ogden_dp30,-0.9560450985802569,0.37704682378778004,3.19958,og
planar_tension_ogden_dp31,-19.11377891684655,0.09759298731842275,9.46152,og
planar_tension_ogden_dp32,0.32667170678741475,0.0,9.30199,og
planar_tension_ogden_dp33,-0.17398843401636394,0.00027569723744474137,32.0289,og
planar_tension_ogden_dp34,0.5129927866368118,0.4206865917082102,4.16873,og
planar_tension_ogden_dp35,-0.1104820468500946,0.39957967395563154,11.3037,og
planar_tension_ogden_dp36,-0.17991803153214783,0.053757834131246414,12.5632,og
planar_tension_ogden_dp37,-22.174137692632307,0.0,15.1845,og
planar_tension_ogden_dp38,0.36450061566088815,0.48961517020566353,5.02465,og
planar_tension_ogden_dp39,-0.09942693351788245,0.2749777099377545,11.1337,og
planar_tension_ogden_dp4,-0.16454378137782824,0.051016575218232225,19.8282,og
planar_tension_ogden_dp40,-0.1520292873388276,0.1458856494274773,12.9821,og
planar_tension_ogden_dp41,-0.16271807806516778,0.045414633441429014,21.7102,og
planar_tension_ogden_dp42,-16.745071166308662,0.24223017724399654,3.76053,og
planar_tension_ogden_dp43,0.449840352646318,0.0,9.13302,og
planar_tension_ogden_dp44,-0.1399669155816478,0.14028503548570925,21.7668,og
planar_tension_ogden_dp45,0.0018614204924916515,0.9972900546311906,5.45231,og
planar_tension_ogden_dp46,1.2097785029883728,0.0,4.23577,og
planar_tension_ogden_dp47,-0.13380020419661248,0.5733425186388336,10.349,og
planar_tension_ogden_dp48,-10.28959019213085,0.0,3.48337,og
planar_tension_ogden_dp49,-2.233453758288206,0.3987469428617234,3.4027,og
planar_tension_ogden_dp5,-53.68976826245269,0.06796618876419057,0.855593,og
planar_tension_ogden_dp50,-0.08512649146153962,0.03315217001888987,37.5967,og
planar_tension_ogden_dp51,-1.5226294355115166,0.0,16.1411,og
planar_tension_ogden_dp52,0.39957102566471064,0.02402396747479673,6.69954,og
planar_tension_ogden_dp53,-0.18427980205206607,0.015106378567137533,30.208,og
planar_tension_ogden_dp54,-0.2700927424427335,0.0008820660566778155,20.9576,og
planar_tension_ogden_dp55,0.2123238030129379,0.41642679054955933,6.91013,og
planar_tension_ogden_dp56,-0.11629555140517382,0.1994307464118318,28.0124,og
planar_tension_ogden_dp57,-7.181109467399084,0.07725415323690979,5.02705,og
planar_tension_ogden_dp58,13.279501308613522,0.0,2.68173,og
planar_tension_ogden_dp59,0.6369341756747637,0.20631707895447965,5.59133,og
planar_tension_ogden_dp6,-0.40306349804643987,0.0018793088204409538,22.3837,og
planar_tension_ogden_dp60,-1.6504237699056805,0.2734634511266824,6.3382,og
planar_tension_ogden_dp61,-0.09157061463372382,0.6527277008044523,9.27647,og
planar_tension_ogden_dp62,15.151214881949663,0.0,1.42131,og
planar_tension_ogden_dp63,-0.0665853528223481,0.19119985009274,26.2944,og
planar_tension_ogden_dp64,-0.26941990262458276,0.17857558114549404,9.95171,og
planar_tension_ogden_dp65,-0.17440967435221716,0.4231177466661758,8.75376,og
planar_tension_ogden_dp66,0.9225950318645774,0.0,7.75025,og
planar_tension_ogden_dp67,-0.0913456050064827,0.05807661656680769,42.6738,og
